5003	351	Avon Products, Inc
5015	352	Avoset Co.
5027	353	Axel Plastics Research Laboratories
5041	354	B-I-F Industries, Inc
5051	355	B-R Analytical Research Laboratories
5061	356	Babbitt, B. T., Inc
5073	357	Babcock & Wilcox Co.
5083	358	Bach Auricon, Inc
5093	359	Bacharach Industrial Instrument Co.
5101	360	Bacon, Charles V., Laboratories
5109	361	Bacon, Frederick S., Laboratories
5117	362	Badger Meter Manufacturing Co.
5129	363	Bailey, E. W., & Co.
5139	364	Bailey Meter Co.
5151	365	Baird-Atomic, Inc
5161	366	Baker Castor Oil Co.
5173	367	Baker Laboratories
5183	368	Baker Perkins Inc
5201	369	Balassa Research Laboratories
5213	370	Balco Research Laboratories
5221	371	Baldor Electric Co.
5231	372	Baldwin-Ehret-Hill, Inc
5241	373	Baldwin-Lima-Hamilton Corp
5301	374	Baldwin Piano Co.
5311	375	Balke Research Associates, Inc
5321	376	Ball Brothers Research Corp
5331	377	Ball Chemical Co.
5341	378	Ballantine Laboratories
5351	379	Baltimore & Ohio Railroad Co.
5419	380	Baltimore Biological Laboratory
5427	381	Baltimore Gas & Electric Co.
5437	382	Baltimore Paint & Chemical Corp
5445	383	Bancroft, Joseph, & Sons Co.
5459	384	Bard-Saratoga Laboratories
5363	385	Barden Corp
5375	386	Barium and Chemicals, Inc
5385	387	Barkley & Dexter Laboratories
5397	388	Barlin Laboratories
5405	389	Bamebey-Cheney Co.
5465	390	Barnes & Reinecke, Inc
5475	391	Barnes Development Co.
5485	392	Barnes Engineering Co.
5495	393	Barnes, John S., Corp
5505	394	Barnes Manufacturing Co.
5515	395	Barnstead Still and Sterilizer Co.
5525	396	Barr, G., & Co.
5535	397	Bar-Ray Products, Inc
5549	398	Barrett Electronics Corp
5559	399	Barrett, Leon J., Co.
5571	400	Barry Controls, Inc
5581	401	Barry Laboratories
5589	402	Barry-Wehmiller Machinery Co.
5599	403	Bart Laboratories
5611	404	Barth Corp
5619	405	Bartlett, F. A. Tree Expert Co.
5627	406	Basic & Experimental Physics
5637	407	Basic Food Materials, Inc
5647	408	Basic, Inc
5659	409	Basic Products Corp
5687	410	Basic Vegetable Products, Inc
5697	411	Baso Inc
5707	412	Bassett Research and Development Co.
5713	413	Bastian-Blessing Co.
5723	414	Bates Chemical Co.
5729	415	Battelle Memorial Institute
5739	416	Battenfeld Grease and Oil Corp
5747	417	Battle Creek Food Co.
5757	418	Bauer Bros. Co.
5767	419	Baugh & Sons Co.
5777	420	Baum, W. A., Co.
5789	421	Baumlanda Horticultural Research Laboratory
5799	422	Bausch & Lomb Optical Co.
5809	423	Baxter, Don, Inc
5819	424	Baxter Laboratories
5869	425	Bay Colony Research Institute, Ipswich,
5877	426	Bay Histology Service
5885	427	Bay State Abrasive Products Co.
5893	428	Bay State Research, Inc
5901	429	Bays, Carl A., & Associates, Inc
5911	430	Bayshore Industries, Inc
5921	431	Bayside Laboratories
5929	432	Beach-Russ Co.
5941	433	Beacon Chemical Industries, Inc
5949	434	Bearfoot Sole Co.
5967	435	Beaunit Mills, Inc
5975	436	Beckman and Whitley, Inc
5987	437	Beckman Instruments, Inc
6137	438	Becton, Dickinson & Co.
6147	439	Beech-Nut Life Savers, Inc
6157	440	Behlman Engineering Co.
6051	441	Beich, Paul F., Co.
6061	442	Belden Manufacturing Co.
6073	443	Bell Aircraft Corp
6083	444	Bell & Gossett Co.
6175	445	Bell & Howell Co.
6185	446	Bell Helicopter Corp
6197	447	Belle Chemical Co.
6205	448	Belle City Malleable Iron Co.
6215	449	Bellevue Laboratories
6223	450	Bellofram Corp
6229	451	Belock Instrument Corp
6239	452	Beloit Iron Works, Beloit, Wis.
6247	453	Belray Chemical Co.
6255	454	Beltone Hearing Aid Co.
6267	455	Beltran Associates, Inc
6275	456	Beltz Engineering Laboratories
6283	457	Ben-Hur Manufacturing Co.
6293	458	Ben Venue Laboratories
6303	459	Bendix Corp
6505	460	Bendix-Westinghouse Automotive Air
6517	461	Bengul, Inc
6525	462	Benrus Watch Co.
6537	463	Benson-Lehner Corp
6573	464	Bentley, Harris Manufacturing Co.
6581	465	Bently Scientific Co.
6589	466	Benzol Products Co.
6601	467	Bergen Laboratories
6609	468	Bergen Research Engineering Corp
6619	469	Bergman Laboratories
6627	470	Berk, F. W., & Co.
6637	471	Berkeley Chemical Corp
6647	472	Berkeley Custom Electronics
6655	473	Berkeley Seed Laboratory
6665	474	Berkeley Yeast Laboratory
6675	475	Berkshire Color & Chemical Corp
6681	476	Berkshire Hathaway Inc
6691	477	Berkshire Knitting Mills, Wyomissing, Pa.
6699	478	Berkshire Laboratories
6707	479	Bermite Powder Co.
6719	480	Berry Asphalt Co.
6729	481	Berry, James S., Co.
6739	482	Beryllium Corp
6753	483	Besler Corp
6763	484	Besser Co.
6773	485	Bestwall Gypsum Co.
6785	486	Bethelehem Apparatus Co.
6791	487	Bethlehem Steel Co.
6819	488	Better Finishes & Coatings, Inc
6827	489	Bettinger Corp
6835	490	Betz Laboratories
6845	491	Bickford Research Laboratories
6855	492	Biddle, James G., Co.
6865	493	Bigelow Metallizing Chemicals Co.
6877	494	Bigelow-Sanford Carpet Co.
6889	495	Bingham’s, Samuel, Son Manufacturing Co.
6895	496	Binks Manufacturing Co.
6915	497	Bio Ramo Drug Co.
6925	498	Biochemical Procedures
6937	499	Biofen Laboratories
6943	500	Bioferm Corp
6953	501	Bio-Industrial Research Laboratories
6961	502	Biologies Testing Lab., Inc
6969	503	Biophysical Electronics, Inc
6979	504	Bioproducts, Inc
6985	505	Bio-Rad Laboratories
6995	506	BioResearch Laboratories
7005	507	Bio-Research Laboratories
7015	508	Biorganic Laboratories
7021	509	Bios Laboratories
7031	510	Bio-Science Laboratories
7039	511	Bird and Son, Inc
7049	512	Bird Machine Co.
7065	513	Birtcher Corp
7075	514	Biscuit Bakers Institute, Inc
7083	515	Bishop, J., & Co.
7091	516	Bituminous Coal Research, Inc
7103	517	Biwax Corp
7115	518	Bjorksten Research Laboratories
7129	519	Black and Decker Manufacturing Co.
7139	520	Black Bear Co.
7147	521	Black-Clawson Co.
7159	522	Black Laboratories
7169	523	Black Light Products
7179	524	Black Products Co.
7189	525	Blackhawk Manufacturing Co.
7201	526	Blackwell Electronic Laboratories
7205	527	Blanche, Ernest E., & Associates, Inc
7211	528	Blaw-Knox Co.
7315	529	Bliss, E. W., Co.
7327	530	Block Associates, Inc
7341	531	Block Drug Co.
7353	532	Blocked Iron Corp
7365	533	Bloomer Brothers Co.
7373	534	Bloomfield Laboratories
7383	535	Bloomingdale Rubber Co.
7395	536	Blossom Manufacturing Co.
7403	537	Blue M Electric Co.
7411	538	Blue Ridge Glass Corp
7421	539	Blue Seal Extract Co.
7429	540	Bodine Electric Co.
7439	541	Boeing Airplane Co.
7721	542	Bohn Aluminum and Brass Corp
7647	543	Bohn Food Research, Inc
7657	544	Boiler & Chivens, Inc
7667	545	Bollman, George W., & Co.
7675	546	Bolsey Corp
7685	547	Bolt, Beranek, and Newman, Inc
7729	548	Bone Engineering Corp
7737	549	Bonewitz Chemicals, Inc
7745	550	Bonner & Moore Engineering Associates,
7755	551	Bonwitt, G. L., Laboratories
7763	552	Booker-Cooper, Inc
7773	553	Booth, Garrett & Blair
7783	554	Booz-Allen Applied Research, Inc
7793	555	Borcherdt Co.
7803	556	Borden Co.
7851	557	Borg-Warner Corp
8133	558	Boston Edison Co.
8143	559	Boston Insulated Wire & Cable Co.
8155	560	Bostrom Research Laboratories
8169	561	Bound Brook Oil-Less Bearing Co.
8179	562	Bourjois Inc
8187	563	Bowen Engineering, Inc
8199	564	Bowers Printing Ink Co.
8209	565	Bowey’s Inc
8221	566	Bowser, Inc
8241	567	Boyce Thompson Institute for Plant Re
8253	568	Braden Sutphin Ink Co.
8263	569	Bradley Semiconductor Corp
8275	570	Brady, W. H., Co.
8285	571	Bragdon, Charles R.
8295	572	Brailsford & Co.
8303	573	Branson Instruments, Inc
8321	574	Braun, C F, and Co
8331	575	Brack, John H., Inc
8341	576	Breeze Corp
8361	577	Breneman-Hartshom, Inc
8373	578	Brenon Laboratory
8381	579	Brew, Richard D., & Co.
8391	580	Brewer & Co.
8399	581	Bridgeport Brass Co.
8413	582	Bridgeport Testing Laboratory
8421	583	Briggs Filtration Co.
8431	584	Brillo Manufacturing Co.
8443	585	Brilmayer, E. W., Laboratories
8451	586	Brinly Hardy Co.
8459	587	Bristol Co.
8467	588	Bristol-Myers Co.
8493	589	Broadview Research Corp
8503	590	Broan Manufacturing Co.
8513	591	Brobeck, William M., and Associates
8521	592	Brockway Glass Co.
8533	593	Broeman, F. C., & Co.
8541	594	Brofman Machine Corp
8549	595	Brogdex Co.
8559	596	Brookfield Engineering Laboratories
8565	597	Brooklyn Color Works, Inc
8571	598	Brooklyn Testing Laboratory
8577	599	Brookpark, Inc
8589	600	Brooks & Perkins, Inc
8599	601	Brooks Research, Inc
8609	602	Brookside Research Laboratories
8617	603	Brown & Sharpe Manufacturing Co.
8623	604	Brown & Williamson Tobacco Corp
8633	605	Brown-Bridge Mills, Troy, Ohio.
8639	606	Brown Co.
8647	607	Brown, Dayton T., Inc
8659	608	Browning Laboratories
8669	609	Bruce, E. L. Co.
8685	610	Bruce, Lawrence Richard, Inc
8693	611	Brulin & Co.
8703	612	Bruno-New York Industries Corp
8715	613	Brunswick-Balke-Collender Co.
8725	614	Brunswick Pulp & Paper Co.
8735	615	Brush Beryllium Co.
8749	616	Bryant & Irwin, Inc
8759	617	Bryant Chemical Corp
8769	618	Bryant Electric Co.
8779	619	Bryant Industrial Products Corp
8789	620	Bryant Pharmaceutical Corp
8799	621	Buckman Laboratories
8809	622	Bucyrus-Erie Co.
8817	623	Buehler, Ltd.
8827	624	Buffalo Forge Co.
8845	625	Bull & Roberts, Inc
8857	626	Bulova Research & Development Labo
8867	627	Bundy Tubing Co.
8879	628	Bunker Hill Co.
8891	629	Bunting Chemical Co.
8901	630	Burgess Cellulose Co.
8909	631	Burgess-Manning Co.
8923	632	Burkart-Schier Chemical Co.
8931	633	Burke & James, Inc
8941	634	Burlington Industries, Inc
8981	635	Burndy Corp
9015	636	Burnell & Co.
9025	637	Burnham Corp
9035	638	Burrell Corp
9045	639	Burroughs Corp
9067	640	Burroughs Wellcome & Co.
9083	641	Burrus Mills, Inc
9095	642	Burt Manufacturing Co.
9105	643	Burton Manufacturing Co.
9115	644	Burton-Rodgers, Inc
9125	645	Bush, G. F., Associates
9139	646	Butler Manufacturing Co.
9151	647	Byeriyte Corp
9167	648	C-E-I-R, Inc
9179	649	CG Electronics Corp
9191	650	CGS Laboratories
9201	651	CIBA Products Corp
9213	652	C and M Pharmacal Co.
9223	653	CTS Corp
9235	654	Cabot, Godfrey L., Inc
9263	655	Cabot, Samuel, Inc
9273	656	Cadet Chemical Corp
9283	657	Cadillac Gage Co.
9295	658	Cadillac Plastic & Chemical Co.
9305	659	Calaveras Cement Co.
9315	660	Calcinator Corp
9373	661	Calcium Carbonate Co.
9383	662	Cal-Compack Foods, Inc
9393	663	Caled Products Co.
9403	664	California and Hawaiian Sugar Refining
9415	665	California Computer Products, Inc
9325	666	California Corp
9335	667	California Eastern Aviation, Inc
9347	668	California Ink Co.
9359	669	California Packing Corp
9425	670	California Portland Cement Co.
9433	671	California Products Corp
9449	672	California Testing Laboratories
9457	673	Callaway Mills Co.
9463	674	Callery Chemical Co.
9473	675	Callison, I. P., & Sons, Inc
9483	676	Calorizing Co.
9495	677	Calumet & Hecla, Inc
9507	678	Calumet Refining Co.
9519	679	Calva, J. B., & Co.
9531	680	Cambridge Filter Corp
9543	681	Cambridge Tile Mfg. Co.
9553	682	Cameron Iron Works, Inc
9563	683	Campana Corp
9571	684	Campbell Pharmaceuticals, Inc
9581	685	Campbell Soup Co.
9595	686	Campbell Taggart Associated Bakeries,
9607	687	Canadian Radium & Uranium Corp
9619	688	Canfield, H. O., Co.
9639	689	Cannon Instrument Co.
9649	690	Cannon Mills Co.
9655	691	Cannon-Muskegon Corp
9667	692	Capehart Corp
9677	693	Capitol Printing Ink Co.
9687	694	Caradco, Inc
9695	695	Carbic-Hoechst Corp
9707	696	Carboline Co.
9717	697	Carbone Corp
9723	698	Carborundum Co.
9735	699	Carey, Philip, Manufacturing Co.
9745	700	Carey Salt Co.
9753	701	Cargill, Inc
9761	702	Cargo Packers, Inc
9769	703	Carling Brewing Co.
9781	704	Carlisle Corp
9789	705	Carlson Co.
9795	706	Carnation Co.
9817	707	Camrick, G. W., Co.
9829	708	Carolina Pyrophyllite Co.
9839	709	Caipco-Kewanee, Inc
9849	710	Carpenter, L. E., & Co.
9859	711	Carpenter-Morton Co.
9869	712	Carpenter Steel Co.
9877	713	Carrier Corp
9941	714	Carter Products, Inc
9953	715	Carters Ink Co.
9963	716	Carus Chemical Co.
9975	717	Carver Foundation, Tuskegee Institute,
9985	718	Carver, Fred S., Inc
9995	719	Carwin Co.
10007	720	Cary Chemicals, Inc
10021	721	Case, J. I., Co.
10031	722	Caspers Tin Plate Co.
10041	723	Castle Rubber Co.
10051	724	Castle, Wilmot, Co.
10061	725	Catalin Corp
10075	726	Catapbote Corp
10081	727	Caterpillar Tractor Co.
10095	728	Cato Oil & Grease Co.
10105	729	Caulk, L. D., Co.
10113	730	Cee-Bee Chemical Co.
10125	731	Ceilcote Co.
10133	732	Celanese Corp
10191	733	Celco
10203	734	Celotex Corp
10213	735	Central Commercial Co.
10233	736	Central Paint and Varnish Works, Inc
10241	737	Central Pharmacal Co.
10253	738	Central Research Laboratories
10263	739	Central Scientific Co.
10275	740	Central Soya Co.
10301	741	Central States Paper & Bag Co.
10311	742	Century Geophysical Corp
10323	743	Ceramaseal, Inc
10331	744	Ceram-Chem Research Laboratory
10337	745	Ceramic Color and Chemical Manufacturing Co.
10345	746	Cerro de Pasco Corp
10381	747	Certain-teed Products Coip.
10391	748	Certified Laboratories
10399	749	Certified Testing Laboratories
10407	750	Cessna Aircraft Co.
10427	751	Chain Belt Co.
10437	752	Chamberlain Corp
10445	753	Chamberlain Laboratories
10457	754	Chambersburg Engineering Co.
10465	755	Champion Paper and Fibre Co.
10475	756	Champion Spark Plug Co.
10493	757	Chance, A. B., Co.
10503	758	Chance Vought Aircraft, Inc
10517	759	Chaney, Albert L., Chemical Laboratory
10527	760	Channel Master Corp
10537	761	Chapman Chemical Co.
10551	762	Charles of The Ritz
10561	763	Charles River Breeding Laboratories
10567	764	Charleston Rubber Co.
10577	765	Charlotte Chemical Laboratories
10585	766	Charlton Laboratories
10593	767	Chase & Sons, Inc
10603	768	Chase Brass & Copper Co.
10613	769	Chase Chemical Corp
10625	770	Chatham Manufacturing Co.
10633	771	Chattanooga Bakery, Inc
10643	772	Chattanooga Medicine Co.
10655	773	Cheesman-Elliot Co.
10665	774	Chelsea Products, Inc
10675	775	Chemagro Corp
10681	776	Chemalloy Electronics Corp
10691	777	Chemetron Corp
10747	778	Chemex Industries, Inc
10757	779	Chemical and Engineering Associates,
10765	780	Chemical and Metallurgical Research,
10779	781	Chemical Coatings and Engineering Co.
10787	782	Chemical Corp
10797	783	Chemical Development Corp
10807	784	Chemical Industries, Inc
10815	785	Chemical Insecticide Corp
10829	786	Chemical Process Co.
10839	787	Chemical Products Corp
10849	788	Chemical Research Associates, Inc
10857	789	Chemical Research Laboratories
10865	790	Chemicals Procurement Co.
10873	791	Chemineer, Inc
10883	792	Chemiquip Corp
10891	793	Chemirad Corp
10905	794	Chemo Puro Manufacturing Corp
10913	795	Chemon Corp
10925	796	Chemstrand Research Center, Inc
10933	797	Chem-Tech Laboratories
10937	798	Chemway Corp
10943	799	Cheney Brothers, Inc
10953	800	Chesebrough-Pond’s, Inc
10981	801	Chesler, J., & Sons, Inc
10991	802	Chicago Aerial Industries, Inc
10999	803	Chicago Allis Manufacturing Corp
11011	804	Chicago Biological Research Laboratory
11019	805	Chicago Carton Co.
11029	806	Chicago Copper & Chemical Co.
11035	807	Chicago Development Corp
11045	808	Chicago Fire Bride Co.
11057	809	Chicago Gasket Co.
11067	810	Chicago Malleable Castings Co.
