2026	320	Ashe Lockhart
2031	321	Ashland Oil & Refining Company
2042	322	Askania Regulator Company
2046	323	Asphalt Institute
2051	324	Associated Analytical Laboratories
2055	325	Associated Brands
2059	326	Associated Engineering & Manufacturing
2069	327	Associated Research
2073	328	Associated Seed Growers
2080	329	Associated Spring Corporation
2088	330	Association of American Railroads
2094	331	Association of Manufacturers of Chilled
2100	332	Atlantic Chemical Corporation
2105	333	Atlantic Refining Company
2111	334	Atlantic Research Corporation
2116	335	Adas Electric Devices Company
2122	336	Adas Engineering Company
2126	337	Atias Mineral Products Co
2131	338	Atlas Plywood Corporation
2136	339	Atlas Powder Company
2158	340	Atlas Sound Corporation
2162	341	Atomic Basic Chemicals Corporation
2167	342	Atomic Instrument Company
2171	343	Atomic Research Laboratory
2178	344	Auburn Button Works
2185	345	Audio Development Company
2189	346	Audio Instrument Company
2193	347	Audio-Tone Oscillator Company
2199	348	Augstein and Company
2206	349	Austenal Laboratories
2220	350	Austin Company
2227	351	Autographic Business Forms
2234	352	Automatic Electric Company
2241	353	“Automatic” Sprinkler Corporation of
2246	354	Automatic Switch Company
2250	355	Automatic Temperature Control Com-
2257	356	Auto-Soler Company
2262	357	Avco Manufacturing Corporation
2273	358	AvedOdan and Company
2279	359	Avon Products
2285	360	Avoset Company
2292	361	Axel Plastics Research Laboratories
2296	362	Axelson Manufacturing Company
2304	363	B & B Engineering Associates
2309	364	B. G. Corporation
2314	365	B-I-F Industries
2320	366	Babbitt
2325	367	Babcock & Wilcox Company
2331	368	Bacharach Industrial Instrument Company
2336	369	Bacon Laboratories
2340	370	Badger Meter Manufacturing Company
2347	371	Bailey & Company
2351	372	Bailey Meter Company
2356	373	Baird Associates
2362	374	Baker Castor Oil Company
2370	375	Baker & Company
2375	376	Baker Laboratories
2384	377	Baker Perkins
2397	378	Balco Research Laboratories
2401	379	Baldor Electric Company
2405	380	Baldwin Engineering Service
2410	381	Baldwin-Hill Company
2419	382	Baldwin-Lima-Hamilton Corporation
2444	383	Baldwin Piano Company
2448	384	Balke Research Associates
2454	385	Ballantine Laboratories
2460	386	Baltimore Biological Laboratory
2464	387	Baltimore & Ohio Railroad Company
2470	388	Baltimore Paint & Color Works
2477	389	Barbasol Company
2482	390	Barber-Colman Company
2487	391	Bareoo Oil Company
2492	392	Barium and Chemicals
2497	393	Barium Reduction Corporation
2502	394	Barkley & Dexter Laboratories
2506	395	Barlin Laboratories
2511	396	Bamebey-Cheney Company
2517	397	Barnes Corporation
2522	398	Barnes Development Company
2527	399	Barnes-Hind Laboratories
2532	400	Barnes Manufacturing Company
2537	401	Barnett Laboratories
2541	402	Bamstead Still & Sterilizer Company
2545	403	Barr & Company
2550	404	Bar-Ray Products
2555	405	Barrett Company
2562	406	Barrett Electronics Corporation
2566	407	Barrow-Agee Laboratories
2572	408	Barry Corporation
2577	409	Barry Laboratories
2581	410	Barry-Wehmiller Machinery Company
2586	411	Bart Laboratories Company
2590	412	Bartels Company
2594	413	Barth Corporation
2599	414	Bartlett Tree Expert Company
2604	415	Baruch Laboratories
2608	416	Basic Food Materials
2613	417	Basic Refractories
2619	418	Basic Vegetable Products
2624	419	Bassons Industries Corporation
2629	420	Bastian-Blessing Company
2635	421	Bates Manufacturing Company
2640	422	Battelle Memorial Institute
2645	423	Battenfeld Grease & Oil Corporation
2650	424	Baugh Companies
2656	425	Baum Company
2661	426	Bausch & Lomb Optical Company
2666	427	Baxter
2671	428	Baxter dr Bro
2676	429	Baxter Laboratories
2682	430	Bay State Abrasive Products Company
2687	431	Bays and Associates
2692	432	Bayshore Industries
2698	433	Beach-Russ Company
2704	434	Beacon Chemical Industries
2709	435	Beacon Milling Company
2714	436	Bearfoot Sole Company
2718	437	Beatrice Foods Company
2724	438	Beckman
2730	439	Beckman Instruments
2752	440	Beckman & Whitley
2757	441	Becton
2761	442	Bedford Products
2767	443	Beech-Nut Packing Company
2772	444	Beich Company
2777	445	Belden Manufacturing Company
2783	446	Bell Aircraft Corporation
2791	447	Bell & Gossett Company
2800	448	Bell & Howell Company
2808	449	Belle Chemical Company
2815	450	Belle City Malleable Iron Company
2820	451	Bellman Brook Bleachery Company
2824	452	Belray Chemical Company & B-R Ana-
2828	453	Beltone Hearing Aid Company
2832	454	Beltz Engineering Laboratories
2835	455	Ben Venue Laboratories
2841	456	Bendiner & Schlesinger
2846	457	Bendix Aviation Corporation
2925	458	 Bendix - Westinghouse Automotive Air Brake Company
2931	459	Bengue
2936	460	Ben-Hur Manufacturing Company
2941	461	Benjamin Franklin Paint and Varnish
2946	462	Bennett Products Company
2952	463	Bensing Brothen & Deeney
2956	464	Benson-Lehner Corporation
2959	465	Bentley
2964	466	Benzol Products Company
2969	467	Bergen Laboratories
2974	468	Berk and Company
2979	469	Berkeley Chemical Corporation
2983	470	Berkeley Yeast Laboratory
2988	471	Berkshire Color and Chemical Corporation
2993	472	Berkshire Knitting Mills
2998	473	Berkshire Laboratories
3003	474	Bermite Powder Company
3009	475	Berndt-Bach
3014	476	Berry Asphalt Company
3022	477	Berry Company
3028	478	Beryllium Corporation
3034	479	Besler Corporation
3040	480	Best Foods
3046	481	Bethlehem Steel Company
3063	482	Better Finishes and Coatings
3068	483	Bettinger Corporation
3073	484	Betz
3077	485	Bibb Manufacturing Company
3082	486	Bickford Research Laboratories
3088	487	Biddle Company
3095	488	Bigelow Metallizing Chemicals Company
3100	489	Bigelow-Sanford Carpet Company
3105	490	Bflhuber
3109	491	Bing Crosby Enterprises
3113	492	Binney & Smith
3120	493	Biochemical Procedures
3124	494	Biofen Laboratories
3128	495	Biophysical Instruments
3133	496	Bioproducts Oreg
3137	497	Bio-Rad Laboratories
3142	498	Bio-Ramo Drug Company
3147	499	BioResearch Laboratories
3151	500	Bio-Research Laboratories
3155	501	Biorganic Laboratories
3160	502	Bios Laboratories
3164	503	Bio-Science Laboratories
3169	504	Bird Machine Company
3174	505	Bird & Son
3182	506	Birtcher Corporation
3187	507	Birtman Electric Company
3194	508	Bishop and Company Platinum Works
3200	509	Bisonite Company
3204	510	Bituminous Coal Research
3218	511	Bjorksten Research Laboratories
3224	512	Blade Bear Company
3228	513	Black Chwson Company
3234	514	Black & Decker Manufacturing Company
3239	515	Black Light Products
3243	516	Blade Products Company
3248	517	Black
3254	518	Blackhawk Manufacturing Company
3258	519	Blackman Brands
3264	520	Blaw-Knox Company
3275	521	Bloch Brothen Tobacco Company
3280	522	Block Drug Co
3285	523	Blocked Iron Corporation
3291	524	Blockson Chemical Company
3297	525	Bloomer Bios
3302	526	Bloomfield Laboratories
3306	527	Blossom Manufacturing Company
3311	528	Blue Diamond Corporation
3316	529	Blue M Electric Company
3319	530	Blue Ridge Class Corporation
3325	531	Blue Seal Extract Company
3329	532	Blumenthal & Company
3334	533	Bodine Electric Company
3339	534	Bodnar Industries
3344	535	Boeing Airplane Company
3373	536	Bohn Aluminum and Brass Corporation
3378	537	Bohn Food Research
3383	538	Boland be Boyce
3388	539	Bollman & Company
3393	540	Bolsey Corporation of America
3398	541	Bolt Beranek and Newman
3404	542	Bomac Laboratories
3409	543	Bon Ami Company
3414	544	Bonafide Mills
3420	545	Bone Engineering Corporation
3425	546	Bonwitt Laboratories
3429	547	Booker-Cooper
3434	548	Boonton Radio Corporation
3439	549	Booth
3444	550	Borchardt Malt Extract Company
3449	551	Borden Company
3488	552	 Borg-Warner Corporation
3576	553	Borthig Company
3581	554	Boston Consolidated Gas Company
3587	555	Boston Edison Company
3594	556	Boston Insulated Wire & Cable Company
3598	557	Boston Woven Hose and Rubber Company
3602	558	Bostrom Manufacturing Company
3607	559	Botany Mills
3612	560	Bound Brook Oil-Less Bearing Company
3617	561	Bourjois
3622	562	Bowen Engineering
3627	563	Bower Chemical Manufacturing Company
3632	564	Bower Roller Bearing Company
3637	565	Bowser
3646	566	Bowser-Morner Testing Laboratories
3652	567	Boyce Thompson Institute for Plant Re-
3657	568	Brach Manufacturing Corporation
3663	569	Braden Sutphin Ink Company
3668	570	Bradley Laboratories
3671	571	Brady Company
3676	572	Bragdon
3681	573	Brailsford & Company
3686	574	Brand & Company
3692	575	Branson Instruments
3701	576	Braun & Company
3706	577	Breck
3713	578	Breeze Corporations
3724	579	Breneman-Hartshom
3730	580	Brenon Laboratory
3734	581	Brew & Company
3738	582	Brewer & Company
3743	583	Brewer and Gardner
3749	584	Bridgeport Brass Company
3754	585	Bridgeport Testing Laboratory
3758	586	Briggs Filtration Company
3764	587	Brflmayer Laboratories
3768	588	Bristol Company
3773	589	Bristol Engineering Corporation
3779	590	Bristol-Myers Company
3795	591	Brockway Class Company
3801	592	Broeman & Company
3805	593	Brofman Machine Corporation
3810	594	Brogdex Company
3814	595	Brookfield Engineering Laboratories
3818	596	Brooklyn Color Works
3820	597	Brooks & Perkins
3826	598	Brookside Research Laboratories
3830	599	Brown Allen Chemicals
3835	600	Brown & Bigelow
3840	601	Brown-Bridge Mills
3843	602	Brown Company
3847	603	Brown Company
3856	604	Brown Paper Mill Company
3861	605	Brown & Sharpe Manufacturing Company
3865	606	Brown & Williamson Tobacco Corporation
3869	607	Browning Laboratories
3874	608	Brownthom Electronics
3878	609	Bruce Company
3884	610	Bruce
3889	611	Brulin & Company
3893	612	Brundage Company
3898	613	Bruning Company
3904	614	Bruno-New York Industries Corporation
3908	615	Brunswick Pulp & Paper Company
3912	616	Brush Beryllium Company
3918	617	Bryant Chemical Corporation
3925	618	Bryant Heater Division
3931	619	Bryant Pharmaceutical Corporation
3937	620	Buckeye Incubator Company
3943	621	Buckman Laboratories
3946	622	Bucyrus-Erie Company
3951	623	Budd Company
3959	624	Buehler
3964	625	Buffalo Forge Company
3971	626	Bull and Roberts
3976	627	BuIIDog Electric Products Company
3981	628	Bulova Research & Development Labo-
3986	629	Bundy Tubing Company
3990	630	Bunker Hill and Sullivan Mining & Con-
3995	631	Bunting Chemical Company
3998	632	Bureau of Therapeutic Research
4001	633	Burgess Battery Company
4006	634	Burgess Cellulose Company
4011	635	Burgess Vibrocrafters
4015	636	Burfcart-Schier Chemical Company
4020	637	Burlington Industries
4027	638	Burndy Engineering Company
4031	639	Burnell & Company
4036	640	Burnham Corporation
4043	641	Burrell Corporation
4047	642	Burroughs Corporation
4054	643	Burroughs Wellcome & Company
4065	644	Buitus Mills
4071	645	Burt Manufacturing Company
4076	646	Burton Manufacturing Company
4081	647	Bush Associates
4086	648	Bush Manufacturing Company
4091	649	Butler Manufacturing Company
4096	650	Byerlyte Corporation
4104	651	C & D Batteries
4111	652	CDC Control Services
4115	653	CGS Laboratories
4120	654	C and M Pharmacal Company
4125	655	Cabot
4133	656	Cabot
4138	657	Cadet Chemical Corporation
4141	658	Cadillac Gage Company
4147	659	Cadillac Plastic Company
4154	660	Calculator Corporation
4159	661	Calcium Carbonate Company
4164	662	Cal-Compack Foods
4167	663	Caled Products Company
4172	664	Calidyne Company
4177	665	California Botanical Materials Company
4181	666	California Fig Institute
4188	667	California & Hawaiian Sugar Refining
4193	668	California Ink Company
4198	669	California Metal Enameling Company
4204	670	California Packing Corporation
4212	671	California Testing Laboratories
4217	672	California Walnut Growers Association
4222	673	Callaway Mills Company
4228	674	Callison & Sons
4233	675	Calorizing Company
4239	676	Cal-Tronics Corporation
4244	677	Calumet & Hecla
4256	678	Calumet Refining Company
4260	679	Calva & Company
4266	680	Cambridge Applied Research
4271	681	Cambridge Filter Corporation
4277	682	Cambridge Tile Manufacturing Company
4282	683	Cameron Iron Works
4287	684	Camp Manufacturing Company
4292	685	Campana Corporation
4296	686	Campbell Company
4300	687	Campbell Company
4305	688	Campbell Pharmaceutical Company
4309	689	Campbell Soup Company
4314	690	Campbell Taggart Associated Bakeries
4320	691	Canadian Radium & Uranium Corporation
4324	692	Cannon Electric Company
4328	693	Cannon Instrument Company
4333	694	Cannon Mills Company
4338	695	Cannon-Muskegon Corporation
4344	696	Canoga Corporation
4350	697	Capitol Printing Ink Company
4355	698	Carbic-Moss Corporation
4362	699	Carboline Company
4367	700	Carbone Corporation
4372	701	Carborundum Company
4386	702	Cardox Corporation
4394	703	Carey Manufacturing Company
4399	704	Carey Salt Company
4404	705	Cargill
4409	706	Cargo Packers
4414	707	Carling Brewing Company
4420	708	Carlisle Tire & Rubber Division
4425	709	Carlson Company
4429	710	Carnation Company
4441	711	Carolina Pyrophyllite Company
4448	712	Carpenter Company
4453	713	Carpenter-Morton Company
4458	714	Carpenter Steel Company
4463	715	Carr
4467	716	 Carrier Corporation
4500	717	 Carter Carburetor Corporation
4505	718	Carter Oil Company
4512	719	Carter’s Ink Company
4517	720	Carus Chemical Company
4524	721	Carver
4529	722	Carwin Company
4534	723	Cary Chemicals
4538	724	Cascade Research Corporation
4542	725	Case Company
4547	726	Castle Rubber Company
4552	727	Castor Engineering Company
4558	728	Catalin Corporation of America
4563	729	Caterpillar Tractor Company
4569	730	Catranis
4573	731	Caulk Company
4578	732	Ceco Steel Products Corporation
4584	733	Coe Bee Chemical Company
4589	734	Ceilcote Company
4594	735	Celanese Corporation of America
4605	736	Celco (Constantine Engineering Labora-
4609	737	Celina Stearic Add Company
4614	738	Cellulo Company
4619	739	Celotex Corporation
4625	740	Central Commercial Company
4631	741	Central Fibre Products Company
4636	742	Central Iron & Steel Company
4642	743	Central Paint & Varnish Works
4648	744	Central Pharmacal Company
4652	745	Central Research Laboratories
4657	746	Central Sales & Manufacturing Company
4662	747	Central Scientific Company
4667	748	Central States Paper & Bag Company
4671	749	Century Engineers
4678	750	Century Geophysical Corporation
4683	751	Century Lighting
4688	752	Ceramaseal Company
4692	753	Ceramic Color and Chemical Manufactur-
4696	754	Ceramic Heater Cathode Resistor Com-
4700	755	Certain-teed Products Corporation
4706	756	Certified Laboratories
4710	757	Cessna Aircraft Company
4715	758	Chain Belt Company
4722	759	Chamberlain Corporation
4727	760	Chambersburg Engineering Company
4731	761	Champion International Company
4736	762	Champion Paper and Fibre Company
4741	763	Champion Spaik Plug Company
4749	764	Chance
4755	765	Chance Vought Aircraft
4760	766	Chaney Chemical Laboratory
4766	767	Channel Master Corporation
4771	768	Chaplin Corporation
4776	769	Chapman Chemical Company
4780	770	Chapman Laboratories
4785	771	Chapman Manufacturing Company
4790	772	Charles F
4795	773	Charles of die Ritz
4800	774	Charleston Rubber Company
4804	775	Charlotte Chemical Laboratories
4809	776	Charlton Laboratories
4814	777	Charmin Paper Mills
4818	778	Chase Brass & Copper Company
4823	779	Chase Chemical Corporation
4827	780	Chase-Shawmut Company
4830	781	Chatham Electronics Corporation
4834	782	Chatham Manufacturing Company
4839	783	Chattanooga Bakery
4843	784	Chattanooga Medicine Company
4847	785	Cheesman-Elliot Company
4852	786	Chelsea Products
4857	787	Chemalloy Electronics Corporation
4863	788	Chemedical Research Associates
4868	789	Chemical Coatings & Engineering Com-
4873	790	Chemical Corporation
4878	791	Chemical Development Corporation
4882	792	Chemical Insecticide Corporation
4888	793	Chemical & Power Products
4893	794	Chemical Process Company
4899	795	Chemical Process Company
4905	796	Chemical Products Corporation
4909	797	Chemical Research Associates
4915	798	Chemical Research Institute
4921	799	Chemiglas
4926	800	Chemineer
4931	801	Chemiquip Corporation
4934	802	Chemirad Corporation
4940	803	Chemo Puro Manufacturing Corporation
4944	804	Chempump Corporation
4948	805	Chemstrand Corporation
4953	806	Chem-Tech Laboratories
4957	807	Chem-tronics
4961	808	Cheney Brothers
4967	809	Cherry Burrell Corporation
4971	810	Chester & Sons
4976	811	Chicago-Allis Manufacturing Company
4980	812	Chicago Apparatus Company
4987	813	Chicago Biological Research Laboratory
4992	814	Chicago Carton Company
4997	815	Chicago Copper & Chemical Company
5002	816	Chicago Dairy and Food Laboratories
5006	817	Chicago Fire Bride Company
5013	818	Chicago Malleable Castings Company
5018	819	Chicago Molded Products Corporation
5022	820	Chicago Pharmacal Company
5027	821	Chicago Printed String Company
5032	822	Chicago Rawhide Manufacturing Company
5036	823	Chicago Sanitary Products Co
5041	824	Chicago Telephone Supply Corporation
5046	825	Chicago Testing Laboratory
5050	826	Chicago Vitreous Corporation
5057	827	Chiksan Company
5062	828	Chipman Chemical Company
5069	829	Christina & Company
5073	830	Chromatic Television Laboratories
5080	831	 Chrysler Corporation
5091	832	Church Manufacturing Company
5094	833	Ciba Pharmaceutical Products
5099	834	Ciba Products Corporation
5104	835	Cincinnati Butchers’ Supply Company
5108	836	Cincinnati Milling Machine Company
5114	837	Cincinnati Testing & Research Laboratories
5118	838	Circon Component Company
5122	839	Cities Service Research and Development
5129	840	Citizens Gas and Coke Utility
5134	841	Citrox Laboratories
5138	842	City Chemical Corporation
5144	843	City Testing & Research Laboratories
5149	844	Ciuzio
5154	845	Clapp Laboratories
5157	846	Clapp and Son
5163	847	Claremont Pigment Dispersion Corpora-
5169	848	Clark-Cleveland
5173	849	Clark Controller Company
5178	850	Clark Electronic Laboratories
5182	851	Clark
5185	852	Clark Microanalytical Laboratory and
5189	853	Clark Stek-O Corporation
5195	854	Clarostat Manufacturing Company
5202	855	Claude Neon
5213	856	Cla-Val Company
5218	857	Claycraft Company
5224	858	Cleary Corporation
5228	859	Cleveland Broach
5233	860	Cleveland-Cliffs Iron Company
5240	861	Cleveland Industrial Research
5245	862	Cleveland Punch and Shear Works Com-
5250	863	Cleveland Twist Drill Company
5257	864	 Clevite Corporation
5276	865	Clifford Manufacturing Company
5282	866	Clifton Precision Products Company
5287	867	Clifton Products
5293	868	Climax Molybdenum Company
5300	869	Clinton Foods
5305	870	Clopay Corporation
5309	871	Clorox Chemical Company
5315	872	Goverdale Spring Company
5320	873	Cluett
5325	874	Coast Equipment Company
5329	875	Coast Manufacturing be Supply Company
5333	876	Coast Pro-Seal & Manufacturing Com-
5341	877	Coating Materials Laboratories
5345	878	Coats & Clark
5350	879	Cochran Foil Company
5355	880	Cochrane Corporation
5359	881	Coe Laboratories
5362	882	Cohn Corporation
5365	883	Coil Winders
5369	884	Colburn Laboratories
5372	885	Coleman Company
5377	886	Coleman and Company
5382	887	Coleman Instruments
5389	888	Colgate-Palmolive Company
5394	889	Collins & Aikman Corporation
5400	890	Collins
5404	891	Collins Radio Company
5410	892	Colloids
5414	893	Color Television
